Reduction Method,Components,Clustering Method,Adjusted Rand Index,Mutual Information,Accuracy,Dunn Index,Silhouette Score,Gap Statistic,Calinski-Harabasz Index,Davies-Bouldin Index,WCSS
PCA_randomized,14,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.709609478397656,2830.2670345248234,0.9104139208924458,363232222.4211191
PCA_full,15,Hierarchical,0.19225688489369785,0.09754984799352534,0.7194309927360775,,,1.7293779337970996,2609.535828576955,0.9472631899209475,377648895.1816868
PCA_full,15,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7327172571749507,2818.411448103554,0.9132176280218753,364760603.6651004
PCA_randomized,15,Hierarchical,0.6607039018082405,0.42692479620505036,0.9064769975786925,,,1.728816964784368,2120.970177392148,1.0096728037708573,411671859.8055899
PCA_randomized,15,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7276980945894849,2818.4133800886016,0.9132151183483296,364760365.02046824
PCA_full,16,Hierarchical,0.20908335526897653,0.10668444309809566,0.7288135593220338,,,1.762050036577616,2613.5962347944346,0.9476601157031705,378191895.704209
PCA_full,16,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7660804132254384,2807.369932392439,0.9158200413069064,366196609.3091837
PCA_randomized,16,Hierarchical,0.20908335526897653,0.10668444309809566,0.7288135593220338,,,1.766958983150765,2613.597061681618,0.9476581379733418,378191799.651904
PCA_randomized,16,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7588282931746804,2807.370586539297,0.9158183456663876,366196528.28102267
PCA_full,17,Hierarchical,0.5805229770672272,0.3812400038137739,0.8810532687651331,,,1.7722985338179633,2278.99575345412,0.979607517655735,401663264.5615256
PCA_full,17,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7730233684871308,2797.0790631974633,0.9185142270088663,367544173.5725237
PCA_randomized,17,Hierarchical,0.2726130398296056,0.14138355190201213,0.7611985472154964,,,1.7727848976077354,2606.08169781948,0.9395209646971656,379425766.1194104
PCA_randomized,17,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7736130430870602,2797.083878760833,0.918507060159482,367543465.3878986
PCA_full,18,Hierarchical,0.5020452657341968,0.3362993366661923,0.8544188861985472,,,1.7826403372266206,2454.599612558319,0.9461867994788157,390133756.3519906
PCA_full,18,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7823027453459908,2787.543378332572,0.9209796529925466,368803322.53692627
PCA_randomized,18,Hierarchical,0.22494158421727783,0.11513296201888862,0.7372881355932204,,,1.780516730577986,2489.7359603980176,0.9557147787442378,387766360.02722025
PCA_randomized,18,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7804169944618025,2787.55059452301,0.9209762278915318,368802317.46858674
PCA_full,19,Hierarchical,0.5925964452832997,0.38613090026401253,0.8849878934624698,,,1.7962561225473301,2240.159604098895,0.9899399419931861,405921068.3567056
PCA_full,19,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7959804050567882,2778.808614189955,0.923153369713337,369963846.954405
PCA_randomized,19,Hierarchical,0.4960450355444681,0.3330497476007812,0.8523002421307506,,,1.7950824922683282,2446.1586334393214,0.9488975847581212,391373575.928313
PCA_randomized,19,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.7939274812212425,2778.8119982883986,0.9231549905326142,369963320.6890105
PCA_full,20,Hierarchical,0.585151576979049,0.3838224783735317,0.8825665859564165,,,1.8007654981481096,2243.7434941972297,0.9901165675246767,406340088.8031873
PCA_full,20,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8018480027413624,2770.245917386121,0.9252537603650497,371107813.24907744
PCA_randomized,20,Hierarchical,0.48668641370836363,0.32986536014381695,0.8489709443099274,,,1.8025329119947884,2452.8637556151843,0.948137328749143,391573770.7965782
PCA_randomized,20,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8058488294812527,2770.2562436213357,0.9252535665636008,371106490.04214203
PCA_full,21,Hierarchical,0.12974412765570545,0.0644396959074841,0.6803874092009685,,,1.8106432925481748,2495.721608361368,0.9847951144182544,389270478.8020073
PCA_full,21,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8099423149812885,2762.559862453956,0.9272891174907016,372142730.4922918
PCA_randomized,21,Hierarchical,0.3664195012797043,0.2652480678594745,0.8029661016949152,,,1.8127513184515252,2719.2437652295202,0.8936549401840704,374819047.79963773
PCA_randomized,21,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8145377998706707,2762.5705834595333,0.9272905112231339,372141246.2092905
PCA_full,22,Hierarchical,0.6066780000309043,0.3959115739979593,0.8895278450363197,,,1.8118006928985366,2194.4308185419895,1.0022319417206806,411205558.5063362
PCA_full,22,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8139614245741882,2755.237983422373,0.9292424609205502,373134242.16048276
PCA_randomized,22,Hierarchical,0.6430888921769328,0.4166950796075043,0.9010290556900726,,,1.8113260792696941,2115.030853470004,1.019184887333888,417232213.58499
PCA_randomized,22,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8104150713455311,2755.242646565356,0.9292403725935603,373133438.08887327
PCA_full,23,Hierarchical,0.23540123062894028,0.1208009358892976,0.7427360774818402,,,1.8162277036132828,2468.864682358312,0.9649332878961234,392210496.31238604
PCA_full,23,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8184566034426695,2748.059141721799,0.9311163865941209,374111004.2397419
PCA_randomized,23,Hierarchical,0.3126033851318802,0.16367254712830434,0.7796610169491526,,,1.816353810610586,2455.6204090780957,0.9569499658515732,393111256.6717378
PCA_randomized,23,SphericalKMeans,0.35735846370523056,0.19289530033882157,0.7990314769975787,,,1.8158461845985059,2748.0737684938968,0.9311178382963415,374108726.7792079
PCA_full,25,Hierarchical,0.2041709869019623,0.10388938017290583,0.726089588377724,,,1.8238984484804206,2427.468489226536,0.9764159196178016,396083904.78090316
PCA_full,25,SphericalKMeans,0.355189234969522,0.1915454849593392,0.7981234866828087,,,1.82048101022162,2734.8820738459967,0.9345947230168342,375914292.1415762
